Transaction id,amount,merchant id,sector in company,day in month
7718,$31.64,testing,swe,13
7598,$1182.00,google cloud,hardware,18
5666,$1509.03,aws,hardware,20
3736,$1920.03,google cloud,swe,13
2025,$897.67,amazon,r&d,28
6216,$21.39,testing,swe,6
999,$1934.58,aws,hardware,7
2106,$27.74,testing,swe,19
9248,$978.93,amazon,hardware,24
5041,$402.73,google cloud,r&d,6
9143,$37.38,testing,swe,15
9191,$41.09,testing,swe,10
5901,$406.84,amazon,marketing,3
7564,$37.48,testing,swe,7
9961,$26.56,testing,hardware,20
8134,$869.98,aws,marketing,18
1297,$1692.49,google cloud,marketing,18
6843,$890.81,amazon,marketing,27
9009,$600.89,google cloud,hardware,9
6140,$1278.58,aws,marketing,20
2650,$34.14,testing,swe,22
8780,$1433.71,aws,swe,4
6461,$35.42,testing,hardware,11
3396,$1962.71,google cloud,r&d,4
5938,$307.69,amazon,swe,20
860,$230.76,amazon,r&d,3
6205,$880.50,aws,r&d,19
1059,$33.78,testing,hardware,28
4977,$837.62,aws,hardware,24
4758,$741.55,amazon,hardware,25
6299,$825.19,google cloud,hardware,9
795,$10000.00,unkown,swe,16
5131,$36.20,testing,marketing,21
957,$46.00,testing,swe,29
758,$10000.00,unkown,swe,19
2195,$1696.51,google cloud,r&d,23
9466,$813.28,amazon,marketing,27
9055,$1059.07,aws,swe,24
8686,$600.93,amazon,swe,5
9080,$1235.32,google cloud,hardware,5
6711,$10000.00,unkown,swe,2
2680,$1642.37,google cloud,hardware,20
3717,$29.59,testing,marketing,14
9033,$10000.00,unkown,swe,8
8231,$29.83,testing,swe,17
5401,$761.80,google cloud,r&d,14
692,$445.20,google cloud,r&d,29
1318,$933.53,google cloud,marketing,1
6095,$816.21,amazon,swe,27
9135,$623.72,google cloud,swe,12
5797,$28.54,testing,swe,29
4796,$40.12,testing,swe,11
2146,$30.67,testing,r&d,22
1819,$855.58,amazon,hardware,3
825,$1693.19,aws,r&d,13
9584,$545.54,google cloud,swe,18
6261,$940.29,amazon,r&d,21
3703,$484.58,amazon,swe,30
9546,$623.46,amazon,swe,8
2249,$10000.00,unkown,marketing,16
3500,$785.34,amazon,hardware,14
8461,$1795.74,aws,marketing,5
6698,$1359.76,google cloud,marketing,17
5964,$1379.54,aws,r&d,28
2270,$770.05,amazon,hardware,14
6870,$1075.19,google cloud,r&d,5
3058,$45.21,testing,swe,9
6813,$657.98,aws,hardware,6
7699,$49.57,testing,marketing,18
4728,$729.25,google cloud,r&d,26
9424,$914.57,amazon,marketing,21
3507,$1285.88,aws,hardware,21
7114,$965.30,aws,swe,4
6680,$898.56,amazon,r&d,30
1279,$1941.27,aws,r&d,26
8798,$537.28,amazon,r&d,8
1703,$10000.00,unkown,marketing,7
1058,$1953.31,aws,r&d,8
5472,$828.13,google cloud,marketing,20
959,$1290.15,google cloud,r&d,14
3376,$871.64,google cloud,hardware,10
4679,$829.05,google cloud,r&d,13
4217,$1597.34,google cloud,swe,8
9847,$1079.77,aws,r&d,4
489,$629.24,amazon,marketing,29
5095,$1111.88,aws,swe,11
2812,$215.51,amazon,swe,6
4767,$42.53,testing,swe,22
2613,$1378.49,google cloud,swe,29
2961,$31.74,testing,hardware,8
9223,$40.35,testing,swe,14
1854,$1946.71,aws,swe,14
2956,$113.24,amazon,swe,19
6228,$43.38,testing,r&d,8
3408,$643.52,amazon,r&d,4
9810,$895.51,aws,hardware,17
4013,$31.89,testing,hardware,14
1433,$1549.57,aws,hardware,11
8943,$1909.03,aws,swe,27
3616,$340.48,google cloud,r&d,20
4272,$10000.00,unkown,r&d,23
1812,$579.44,amazon,marketing,25
8522,$534.91,google cloud,marketing,9
6540,$683.06,aws,hardware,2
2235,$593.03,amazon,hardware,27
2114,$10000.00,unkown,r&d,30
7072,$30.26,testing,hardware,24
5909,$712.67,google cloud,swe,17
7929,$1145.46,google cloud,r&d,5
4416,$881.09,amazon,r&d,10
6856,$135.41,amazon,hardware,23
3207,$836.50,google cloud,swe,17
3968,$1626.10,google cloud,hardware,27
7468,$964.04,aws,marketing,23
479,$895.82,amazon,r&d,4
7801,$555.90,amazon,r&d,19
4268,$710.98,amazon,r&d,28
5960,$1215.26,aws,r&d,25
6283,$1201.72,google cloud,swe,29
1542,$1984.42,google cloud,r&d,27
8159,$1352.72,google cloud,marketing,2
9935,$39.99,testing,hardware,27
3681,$1262.48,aws,hardware,30
88,$1549.06,aws,swe,17
6431,$199.25,amazon,swe,3
7038,$1076.34,aws,hardware,23
8092,$613.62,aws,r&d,5
6337,$1965.60,aws,swe,11
4077,$233.10,google cloud,r&d,23
9581,$240.86,google cloud,hardware,21
2029,$1958.73,google cloud,r&d,3
2005,$48.12,testing,r&d,25
7165,$48.16,testing,swe,26
9895,$20.79,testing,r&d,22
9931,$1880.03,aws,hardware,24
7258,$851.46,google cloud,marketing,22
4769,$834.49,amazon,swe,29
3779,$1644.55,aws,marketing,28
1428,$811.61,amazon,hardware,24
2157,$31.54,testing,swe,23
8163,$43.05,testing,hardware,23
9689,$1158.61,google cloud,hardware,7
5159,$1158.86,google cloud,swe,5
6176,$694.43,amazon,marketing,9
9488,$1784.89,google cloud,r&d,30
3362,$1704.31,aws,swe,20
8576,$31.17,testing,swe,25
161,$39.21,testing,r&d,8
2273,$476.26,amazon,marketing,21
4626,$411.82,amazon,marketing,13
1014,$1980.54,aws,marketing,8
365,$765.96,amazon,marketing,13
2821,$876.40,aws,r&d,28
1007,$1498.80,aws,r&d,13
4473,$1003.23,aws,hardware,17
4571,$386.51,amazon,r&d,22
2143,$1317.37,aws,hardware,7
4211,$602.38,amazon,r&d,10
845,$1352.16,aws,r&d,27
3689,$603.98,amazon,r&d,3
2466,$1375.22,aws,marketing,29
3944,$1099.28,aws,swe,17
7005,$1389.51,aws,swe,1
2529,$502.19,google cloud,marketing,15
3786,$20.95,testing,hardware,13
8412,$731.55,amazon,swe,16
8030,$403.32,amazon,marketing,25
3574,$1173.47,google cloud,marketing,18
775,$36.82,testing,r&d,9
7795,$36.76,testing,swe,29
3191,$594.63,amazon,marketing,5
2647,$21.84,testing,hardware,10
4494,$884.94,aws,swe,26
4019,$10000.00,unkown,swe,19
8365,$619.09,amazon,swe,16
3285,$100.63,amazon,swe,21
5731,$210.27,amazon,marketing,23
7961,$270.59,amazon,hardware,25
1654,$41.81,testing,r&d,23
7693,$915.49,amazon,marketing,13
4465,$41.64,testing,swe,28
6721,$300.24,amazon,marketing,2
2,$793.05,aws,swe,4
7967,$627.04,google cloud,marketing,23
6379,$46.90,testing,hardware,22
3905,$1925.45,aws,hardware,28
3094,$1460.10,aws,r&d,22
8650,$1757.92,google cloud,r&d,9
5521,$1289.80,google cloud,swe,19
3951,$300.13,amazon,swe,9
3441,$228.38,amazon,marketing,9
2978,$721.66,google cloud,r&d,29
7469,$803.27,google cloud,swe,15
3473,$619.74,amazon,swe,28
5524,$1779.65,aws,swe,2
2925,$1441.98,google cloud,hardware,10
4796,$866.55,amazon,r&d,25
5086,$40.35,testing,marketing,29
463,$24.85,testing,marketing,8
5493,$1478.74,google cloud,hardware,7
6846,$162.37,amazon,hardware,15
8853,$1203.72,google cloud,swe,13
9419,$1775.09,google cloud,marketing,9
9614,$965.83,amazon,r&d,1
2460,$1157.22,google cloud,marketing,5
4218,$21.79,testing,marketing,8
1091,$36.24,testing,r&d,29
4938,$25.57,testing,swe,18
9828,$648.94,amazon,r&d,20
8315,$45.09,testing,marketing,16
2888,$609.00,aws,r&d,21
3176,$237.24,google cloud,swe,27
62,$1836.17,google cloud,r&d,21
512,$1191.63,google cloud,hardware,3
3318,$922.42,google cloud,marketing,20
7303,$252.58,google cloud,marketing,4
6899,$1400.12,google cloud,swe,10
9642,$182.44,amazon,hardware,14
5906,$1311.34,google cloud,marketing,27
4974,$1767.22,aws,marketing,21
5925,$10000.00,unkown,hardware,12
4599,$10000.00,unkown,marketing,22
2348,$788.24,amazon,r&d,10
7585,$1060.31,google cloud,hardware,20
3213,$1526.46,aws,swe,16
6416,$146.21,amazon,swe,30
2891,$191.90,amazon,marketing,11
3051,$794.08,aws,swe,19
4437,$436.23,google cloud,hardware,29
8138,$1645.97,aws,marketing,27
5749,$44.36,testing,hardware,30
8591,$21.82,testing,marketing,1
5397,$1087.62,aws,hardware,1
2469,$22.28,testing,r&d,27
4867,$31.03,testing,marketing,2
1006,$1832.92,google cloud,marketing,17
8388,$10000.00,unkown,marketing,5
6567,$35.00,testing,swe,20
4892,$1986.27,google cloud,marketing,13
4360,$945.05,google cloud,swe,16
3479,$10000.00,unkown,swe,29
2249,$273.96,amazon,marketing,30
2971,$45.90,testing,hardware,29
4481,$39.85,testing,swe,29
7591,$916.63,amazon,swe,11
2349,$27.32,testing,marketing,26
957,$260.57,google cloud,swe,25
8579,$25.28,testing,r&d,24
993,$10000.00,unkown,hardware,18
7905,$865.50,aws,r&d,22
764,$641.05,aws,swe,16
2167,$1387.89,google cloud,swe,23
9353,$698.81,amazon,hardware,16
3781,$922.25,amazon,r&d,13
7287,$1141.73,aws,marketing,1
8699,$612.26,amazon,marketing,10
9756,$36.46,testing,marketing,1
4564,$287.95,amazon,r&d,16
3661,$1823.35,aws,marketing,16
2317,$605.67,google cloud,r&d,7
8180,$1533.15,aws,r&d,6
294,$363.58,amazon,hardware,2
8884,$21.29,testing,swe,28
6862,$937.27,aws,marketing,24
3336,$631.73,google cloud,hardware,30
9684,$1425.95,aws,marketing,10
6961,$516.32,amazon,swe,26
975,$1568.44,aws,hardware,24
3581,$27.87,testing,marketing,21
602,$512.11,amazon,r&d,28
7445,$261.17,google cloud,r&d,21
5349,$1238.58,google cloud,r&d,3
8955,$22.03,testing,swe,29
8633,$709.46,amazon,marketing,22
7346,$22.37,testing,marketing,1
48,$30.64,testing,marketing,12
706,$495.17,amazon,r&d,9
8574,$298.51,google cloud,swe,20
3295,$1552.64,google cloud,marketing,1
5453,$22.33,testing,r&d,26
4931,$27.59,testing,r&d,30
9238,$928.18,amazon,hardware,10
4861,$1534.65,aws,hardware,13
7158,$376.94,amazon,swe,30
7368,$438.90,amazon,marketing,28
5138,$1653.47,google cloud,r&d,22
8419,$26.27,testing,hardware,23
1793,$495.10,google cloud,hardware,14
2723,$24.06,testing,r&d,24
4654,$773.86,aws,swe,28
4461,$771.81,google cloud,r&d,15
8540,$32.90,testing,marketing,22
1269,$1563.87,google cloud,r&d,2
292,$1596.75,google cloud,hardware,21
2146,$1226.41,aws,swe,2
9410,$993.14,aws,swe,29
8144,$1591.95,aws,r&d,7
3075,$1986.72,google cloud,swe,7
3286,$336.26,amazon,hardware,24
1727,$45.76,testing,r&d,9
3257,$249.40,google cloud,hardware,25
7178,$1538.80,aws,marketing,14
576,$961.65,amazon,hardware,10
5872,$41.86,testing,marketing,8
6690,$686.82,amazon,marketing,8
4772,$768.39,amazon,swe,17
8406,$1019.41,aws,marketing,24
1212,$42.23,testing,r&d,26
1196,$564.64,amazon,swe,5
5471,$918.97,google cloud,swe,20
2323,$22.44,testing,swe,8
8575,$23.86,testing,swe,23
8216,$39.92,testing,marketing,3
4436,$36.33,testing,hardware,28
5096,$222.70,amazon,marketing,26
6587,$1099.38,aws,swe,12
7178,$37.00,testing,r&d,1
3066,$1613.38,aws,hardware,15
7456,$1888.06,aws,r&d,27
6909,$10000.00,unkown,hardware,6
9424,$372.76,amazon,marketing,30
3215,$10000.00,unkown,swe,1
6286,$47.79,testing,swe,3
2978,$581.41,amazon,hardware,25
4041,$1036.87,google cloud,marketing,17
8539,$10000.00,unkown,marketing,28
9662,$41.71,testing,swe,7
4135,$543.48,amazon,r&d,4
3097,$253.67,google cloud,r&d,26
4318,$1146.14,google cloud,marketing,14
619,$548.38,amazon,r&d,3
846,$10000.00,unkown,hardware,25
4342,$623.93,amazon,swe,6
6975,$953.58,amazon,r&d,18
7606,$33.58,testing,swe,29
1519,$1096.43,google cloud,marketing,14
9763,$612.33,amazon,swe,29
6156,$670.48,amazon,marketing,27
8436,$34.03,testing,hardware,12
5907,$1644.61,google cloud,marketing,9
6273,$30.90,testing,marketing,6
8651,$655.25,aws,swe,29
5718,$847.00,aws,r&d,25
4118,$981.17,google cloud,r&d,4
1373,$890.93,google cloud,marketing,1
7972,$1409.06,google cloud,r&d,21
6109,$528.42,google cloud,swe,9
6805,$1183.31,aws,hardware,4
8592,$437.01,amazon,r&d,1
2591,$1111.94,aws,r&d,17
8433,$414.40,amazon,marketing,19
588,$428.55,google cloud,hardware,23
2199,$1845.94,aws,r&d,14
2317,$893.03,amazon,r&d,17
3669,$743.55,aws,marketing,6
9624,$10000.00,unkown,hardware,15
6259,$1379.18,aws,marketing,13
6003,$831.99,amazon,swe,6
7676,$24.77,testing,swe,1
2846,$1501.19,aws,r&d,7
5888,$622.36,amazon,marketing,12
7321,$1301.04,aws,marketing,2
4518,$34.04,testing,r&d,29
6654,$1523.91,google cloud,r&d,15
4609,$685.33,google cloud,marketing,22
5813,$1146.41,google cloud,hardware,7
9353,$32.93,testing,r&d,22
5735,$853.60,aws,hardware,10
7175,$32.57,testing,marketing,6
1070,$451.15,google cloud,r&d,4
6567,$301.66,amazon,hardware,7
9091,$1024.50,aws,r&d,30
4634,$1296.41,aws,marketing,9
8149,$41.97,testing,marketing,3
5995,$731.68,amazon,hardware,26
3140,$1642.08,aws,r&d,3
7208,$716.31,aws,hardware,17
3711,$1436.10,aws,hardware,8
6592,$134.09,amazon,r&d,15
8471,$31.74,testing,marketing,20
9778,$1985.17,google cloud,hardware,15
7982,$1210.93,aws,r&d,7
4793,$1633.07,google cloud,marketing,16
3093,$187.08,amazon,hardware,26
4290,$331.07,amazon,hardware,27
5547,$617.79,aws,r&d,29
3796,$43.41,testing,r&d,15
6269,$412.49,google cloud,swe,5
5974,$47.06,testing,marketing,11
5273,$611.45,amazon,r&d,26
2769,$196.59,amazon,r&d,5
4226,$226.83,google cloud,r&d,26
5141,$1318.22,google cloud,r&d,1
1469,$34.26,testing,r&d,9
899,$10000.00,unkown,marketing,9
8855,$48.05,testing,swe,24
1428,$959.75,google cloud,r&d,25
7608,$26.04,testing,r&d,15
4119,$10000.00,unkown,r&d,29
1798,$363.17,amazon,swe,18
9454,$1784.25,aws,r&d,23
8823,$22.34,testing,hardware,26
904,$960.35,aws,r&d,2
5132,$928.24,aws,marketing,26
3000,$528.38,amazon,hardware,23
4046,$920.38,aws,hardware,26
5371,$887.21,aws,r&d,20
4013,$1112.59,aws,marketing,21
140,$690.24,amazon,marketing,8
7761,$20.31,testing,swe,3
9417,$1546.07,aws,swe,13
3784,$538.85,amazon,r&d,27
5985,$1890.10,google cloud,marketing,25
819,$834.22,aws,swe,26
2556,$1342.74,aws,swe,17
8688,$909.94,amazon,r&d,29
3777,$536.05,amazon,r&d,20
9356,$39.20,testing,r&d,27
1615,$520.11,google cloud,r&d,9
409,$22.29,testing,marketing,3
8535,$796.65,aws,r&d,18
1595,$36.77,testing,swe,18
5582,$26.50,testing,marketing,20
3324,$1247.89,aws,r&d,13
9497,$564.46,google cloud,marketing,14
4911,$224.64,amazon,hardware,21
4757,$1665.42,google cloud,swe,8
5770,$359.54,amazon,hardware,7
2156,$1418.31,google cloud,r&d,22
7884,$115.69,amazon,swe,21
7679,$10000.00,unkown,r&d,19
3595,$1517.46,aws,marketing,6
7807,$891.99,amazon,swe,21
9036,$45.28,testing,hardware,21
1939,$24.24,testing,swe,28
8294,$10000.00,unkown,r&d,16
675,$1863.30,aws,hardware,3
2348,$29.35,testing,swe,17
2826,$523.46,amazon,hardware,30
9076,$39.19,testing,hardware,1
9712,$30.82,testing,r&d,7
7007,$1684.18,aws,marketing,1
5759,$1694.97,google cloud,r&d,15
3394,$1750.04,aws,hardware,22
9645,$1422.51,aws,r&d,15
7548,$1362.64,google cloud,hardware,6
219,$236.86,amazon,swe,22
1635,$470.32,google cloud,swe,21
9257,$1938.91,aws,swe,26
1196,$881.20,aws,marketing,9
5900,$35.31,testing,hardware,7
5456,$126.06,amazon,marketing,12
4821,$26.64,testing,hardware,1
9138,$1401.85,google cloud,hardware,16
4110,$158.87,amazon,swe,23
7549,$160.96,amazon,marketing,30
9458,$1491.42,aws,swe,12
6812,$40.57,testing,hardware,11
206,$1168.79,aws,swe,26
8030,$523.60,amazon,hardware,19
1638,$23.11,testing,hardware,16
4516,$856.69,amazon,swe,27
4987,$1358.01,aws,marketing,17
7838,$1026.46,google cloud,marketing,10
417,$287.83,amazon,r&d,15
1445,$1626.19,google cloud,r&d,13
9324,$1516.44,aws,swe,1
6551,$21.86,testing,hardware,5
2563,$39.13,testing,r&d,7
1919,$1794.10,aws,hardware,5
6642,$772.60,google cloud,marketing,27
4880,$633.04,google cloud,r&d,17
3065,$894.33,aws,hardware,21
2311,$144.84,amazon,swe,20
7405,$1092.26,google cloud,swe,18
6647,$434.59,google cloud,swe,17
6130,$43.46,testing,swe,10
9695,$1843.47,google cloud,marketing,2
4762,$26.54,testing,swe,5
1155,$1761.46,aws,marketing,10
4674,$870.69,amazon,r&d,9
1967,$1184.86,aws,swe,3
4822,$1994.04,google cloud,swe,7
9199,$35.42,testing,swe,1
9355,$148.56,amazon,marketing,9
1920,$860.40,amazon,marketing,5
1608,$41.26,testing,r&d,9
9855,$10000.00,unkown,r&d,26
157,$1527.11,google cloud,r&d,4
9679,$1703.46,google cloud,marketing,22
9014,$664.25,google cloud,hardware,28
1554,$1632.27,aws,marketing,19
8293,$1663.47,aws,marketing,14
2578,$535.37,google cloud,r&d,29
96,$798.06,aws,hardware,12
224,$33.13,testing,r&d,24
7380,$547.61,google cloud,hardware,9
3429,$642.45,amazon,swe,15
2713,$1303.25,google cloud,marketing,4
766,$34.63,testing,r&d,25
2670,$10000.00,unkown,hardware,3
1637,$37.38,testing,swe,30
9465,$10000.00,unkown,swe,19
7761,$402.78,amazon,r&d,18
9890,$250.71,amazon,swe,2
9727,$606.53,aws,hardware,7
6069,$1404.84,google cloud,r&d,20
7371,$1161.56,google cloud,swe,14
5501,$1629.47,google cloud,swe,23
814,$10000.00,unkown,swe,3
8005,$102.19,amazon,r&d,29
5716,$350.66,amazon,marketing,21
7471,$26.56,testing,marketing,23
2912,$45.49,testing,hardware,29
9775,$1086.45,aws,r&d,11
6836,$1476.94,google cloud,marketing,23
4434,$28.41,testing,marketing,9
8164,$567.04,amazon,swe,23
1574,$120.15,amazon,marketing,21
1915,$10000.00,unkown,marketing,24
7289,$884.19,aws,swe,16
7054,$706.97,aws,marketing,26
5398,$1409.03,aws,marketing,15
365,$168.99,amazon,swe,5
247,$29.67,testing,r&d,27
8937,$959.85,aws,marketing,8
1220,$858.57,amazon,swe,22
7206,$25.52,testing,r&d,11
622,$721.02,aws,hardware,22
2968,$1867.93,aws,hardware,10
4847,$855.90,amazon,hardware,28
1031,$1212.56,google cloud,swe,22
5025,$27.06,testing,marketing,11
2969,$35.16,testing,r&d,1
5476,$33.99,testing,marketing,11
2775,$708.23,aws,r&d,14
6238,$33.68,testing,swe,17
3066,$149.62,amazon,swe,24
8528,$1946.56,aws,hardware,26
2900,$968.18,amazon,marketing,14
5313,$800.59,amazon,swe,21
4830,$938.01,amazon,hardware,4
2893,$841.60,aws,swe,9
7537,$1840.60,aws,r&d,29
8081,$32.33,testing,marketing,13
8155,$980.44,amazon,hardware,15
1438,$621.30,google cloud,swe,7
7950,$336.87,amazon,marketing,22
7609,$997.42,google cloud,swe,2
7407,$47.33,testing,swe,13
5713,$910.06,google cloud,swe,25
1842,$30.71,testing,r&d,29
8610,$800.26,aws,r&d,12
3791,$796.48,aws,r&d,14
1846,$911.50,google cloud,marketing,15
6292,$452.32,google cloud,hardware,29
6184,$246.07,amazon,swe,1
6521,$10000.00,unkown,swe,20
8019,$1024.19,aws,swe,8
6560,$10000.00,unkown,hardware,1
7428,$648.61,amazon,hardware,15
6330,$458.40,google cloud,marketing,10
619,$1950.25,aws,swe,28
2576,$30.00,testing,marketing,7
7978,$38.16,testing,swe,30
4852,$36.02,testing,r&d,25
7535,$50.00,testing,r&d,22
4578,$400.44,amazon,swe,12
2967,$1729.84,aws,r&d,22
8554,$25.95,testing,marketing,25
3078,$1690.07,google cloud,r&d,30
6650,$22.79,testing,r&d,2
8580,$779.01,google cloud,r&d,2
6702,$27.12,testing,hardware,3
7762,$723.21,amazon,r&d,3
3730,$447.03,google cloud,marketing,6
6263,$10000.00,unkown,hardware,16
3302,$38.69,testing,hardware,23
9920,$799.14,amazon,r&d,8
4999,$1134.86,google cloud,swe,25
9047,$933.50,amazon,marketing,21
8874,$1039.30,google cloud,hardware,15
3895,$1427.83,google cloud,swe,10
4761,$993.00,aws,r&d,27
3959,$37.45,testing,swe,29
8655,$215.84,google cloud,marketing,15
5785,$297.32,amazon,marketing,2
3053,$749.82,aws,marketing,25
5171,$368.26,google cloud,marketing,23
1137,$750.15,amazon,hardware,20
3674,$416.28,amazon,swe,26
9302,$793.24,google cloud,hardware,17
5984,$1528.02,aws,marketing,12
6057,$24.23,testing,swe,24
8696,$984.30,amazon,hardware,16
9457,$1394.63,google cloud,swe,7
1658,$381.03,amazon,swe,6
8115,$10000.00,unkown,r&d,7
6619,$1673.93,google cloud,marketing,12
6444,$615.83,aws,r&d,11
9866,$1826.72,aws,swe,25
9692,$805.44,google cloud,swe,5
1093,$512.42,amazon,marketing,14
1104,$47.12,testing,marketing,15
9587,$21.76,testing,hardware,27
3678,$1535.82,aws,hardware,12
9275,$27.52,testing,hardware,1
9752,$23.92,testing,marketing,19
4968,$1525.55,aws,marketing,2
4561,$1341.29,aws,swe,20
3350,$1251.70,google cloud,swe,24
9774,$408.29,google cloud,swe,23
1154,$29.62,testing,swe,20
3890,$852.46,amazon,r&d,15
3677,$180.79,amazon,swe,11
7009,$43.26,testing,marketing,21
7748,$1382.53,google cloud,swe,3
4381,$1564.10,aws,swe,6
4729,$593.16,amazon,r&d,17
4773,$809.41,google cloud,hardware,25
3579,$426.12,amazon,r&d,24
432,$862.98,amazon,r&d,20
804,$1180.88,google cloud,hardware,14
4428,$960.31,google cloud,hardware,18
4169,$1969.87,google cloud,r&d,4
2566,$909.93,amazon,r&d,9
2693,$591.18,amazon,marketing,25
7170,$22.38,testing,swe,25
8369,$1173.08,aws,swe,8
4761,$42.12,testing,hardware,12
7830,$35.55,testing,hardware,13
9717,$1538.34,google cloud,marketing,14
8263,$42.49,testing,r&d,9
251,$1026.96,google cloud,marketing,28
6498,$317.25,google cloud,hardware,26
4273,$754.19,aws,r&d,21
142,$699.74,aws,r&d,18
5059,$10000.00,unkown,swe,9
3364,$38.64,testing,marketing,22
6494,$47.64,testing,swe,26
4114,$393.11,google cloud,marketing,21
9849,$1684.34,google cloud,marketing,30
6388,$996.68,aws,swe,5
1265,$749.95,amazon,marketing,11
6228,$837.06,amazon,marketing,23
373,$1621.95,google cloud,r&d,9
5599,$496.13,amazon,marketing,25
172,$711.09,aws,r&d,28
4231,$1029.50,aws,swe,10
7948,$632.11,amazon,marketing,22
4505,$795.73,aws,swe,4
6835,$1740.77,aws,hardware,26
5270,$48.08,testing,marketing,7
6885,$1473.24,aws,r&d,19
1838,$874.62,google cloud,r&d,5
8725,$42.16,testing,r&d,6
8864,$46.67,testing,hardware,5
3257,$899.42,google cloud,hardware,4
8842,$1511.40,google cloud,r&d,12
6761,$1728.80,google cloud,hardware,27
571,$35.45,testing,swe,2
5499,$926.56,amazon,swe,19
131,$1991.56,aws,hardware,29
3311,$703.77,google cloud,hardware,8
155,$31.71,testing,swe,2
7377,$49.50,testing,swe,5
6455,$32.60,testing,r&d,22
8636,$40.89,testing,swe,9
5657,$35.59,testing,marketing,20
7896,$806.41,google cloud,swe,23
6388,$30.98,testing,swe,20
4269,$534.06,google cloud,marketing,29
694,$46.62,testing,swe,18
4932,$986.67,aws,hardware,6
4952,$39.36,testing,marketing,17
9,$36.25,testing,r&d,19
3951,$488.18,amazon,swe,9
3088,$927.45,aws,r&d,29
1201,$757.53,aws,hardware,10
2432,$44.87,testing,marketing,29
5478,$664.05,google cloud,swe,6
8674,$920.09,amazon,hardware,8
3919,$975.82,aws,marketing,23
671,$38.18,testing,marketing,22
530,$288.96,amazon,r&d,3
3273,$1200.79,aws,hardware,23
3997,$1796.91,google cloud,r&d,23
7439,$34.13,testing,swe,12
6609,$1282.96,aws,r&d,1
7134,$528.12,google cloud,r&d,5
5700,$1923.75,aws,swe,1
5927,$501.28,amazon,r&d,28
9702,$699.22,amazon,swe,25
1649,$710.92,amazon,r&d,24
4575,$1807.22,google cloud,r&d,23
2516,$43.09,testing,marketing,6
3828,$10000.00,unkown,hardware,16
6440,$36.68,testing,r&d,13
7913,$10000.00,unkown,swe,9
859,$39.83,testing,hardware,4
9225,$42.06,testing,r&d,17
3094,$1860.17,aws,marketing,18
3528,$759.53,google cloud,marketing,22
9366,$216.56,amazon,r&d,25
3351,$616.10,amazon,swe,25
9498,$210.30,google cloud,marketing,6
850,$603.57,amazon,swe,29
9976,$1863.88,google cloud,hardware,24
8525,$45.86,testing,hardware,14
8087,$1254.20,aws,r&d,15
183,$527.96,amazon,hardware,16
8807,$736.29,amazon,marketing,3
7822,$40.06,testing,marketing,18
3251,$511.91,google cloud,r&d,13
5037,$885.55,amazon,marketing,7
7656,$24.63,testing,swe,9
6185,$759.57,amazon,r&d,24
4001,$793.26,amazon,r&d,10
8942,$628.22,google cloud,hardware,24
6199,$280.13,amazon,marketing,3
5492,$10000.00,unkown,r&d,30
4531,$34.03,testing,marketing,10
1069,$46.69,testing,hardware,28
662,$1027.87,google cloud,r&d,19
8492,$253.42,amazon,hardware,15
8644,$41.43,testing,hardware,20
209,$1674.89,google cloud,r&d,15
9898,$553.51,amazon,swe,10
5989,$544.71,amazon,marketing,15
4031,$1528.55,aws,swe,15
3166,$429.32,amazon,hardware,12
4085,$858.85,amazon,hardware,10
7481,$897.52,google cloud,hardware,20
5423,$810.22,amazon,r&d,30
9614,$375.57,google cloud,swe,21
1508,$10000.00,unkown,swe,21
5985,$1938.54,aws,marketing,17
5381,$1027.83,aws,swe,9
4964,$1631.15,aws,r&d,28
4024,$25.71,testing,marketing,25
6894,$946.45,amazon,hardware,2
9948,$1048.97,aws,marketing,1
7969,$1056.24,aws,marketing,7
1976,$1344.60,aws,swe,25
3873,$1280.57,google cloud,marketing,19
6097,$823.36,aws,r&d,3
9747,$158.99,amazon,swe,12
2139,$37.08,testing,hardware,23
8592,$1915.74,google cloud,hardware,22
7010,$24.08,testing,marketing,9
6276,$41.98,testing,hardware,27
9757,$469.33,amazon,swe,23
3392,$1536.89,google cloud,swe,24
4545,$10000.00,unkown,marketing,16
9149,$41.28,testing,hardware,19
2583,$1001.42,google cloud,r&d,2
7466,$30.25,testing,r&d,17
8390,$721.04,amazon,swe,24
2663,$289.37,google cloud,marketing,16
4063,$10000.00,unkown,r&d,18
4682,$23.06,testing,hardware,14
4507,$262.65,amazon,marketing,26
2848,$49.25,testing,marketing,19
5572,$33.17,testing,r&d,11
9748,$1641.90,google cloud,marketing,28
7178,$1400.91,aws,r&d,8
6913,$10000.00,unkown,r&d,22
3281,$312.18,google cloud,r&d,8
5427,$1195.78,aws,marketing,27
203,$39.91,testing,hardware,30
7226,$10000.00,unkown,swe,30
87,$692.57,amazon,swe,25
7985,$31.60,testing,swe,29
1991,$1593.78,aws,hardware,2
4800,$646.41,amazon,hardware,10
3875,$274.81,amazon,marketing,4
5142,$30.07,testing,marketing,26
6892,$33.51,testing,r&d,30
392,$23.83,testing,swe,9
4970,$1493.72,aws,marketing,18
7973,$1570.79,google cloud,marketing,2
6131,$1730.89,google cloud,marketing,13
7688,$1553.14,google cloud,r&d,28
669,$30.52,testing,marketing,10
6541,$1272.38,google cloud,hardware,9
7186,$10000.00,unkown,r&d,1
7888,$219.74,google cloud,hardware,3
